userID,status,commentBody,ApproveDate,recommendationCount,location,display_name,userComments,times_people,commentSequence,editorsSelection,ArticleRelevance,ConversationalRelevance,PersonalXP,Readability,Brevity,RecommendationScore,latitude,longitude,AVGPersonalXP,AVGReadability,AVGBrevity,AVGRecommendationScore,AVGPicks,AVGcommentspermonth
66015063,approved,A number of high tech companies are investing here in Las Vegas. We have a very good tax structure and excellent infrastructure. Compare a 13% California state income tax with a Nevada zero income tax.  Housing is affordable and of course some the best restaurants/entertainment in the country.  You are talking about a 45 minute plane ride to most of Silicon Valley from Las Vegas.,1425560768,2,"Las Vegas,Nevada",NVFisherman,api.nytimes.com/svc/community/v2/comments/user/id/66015063.xml,1,14320508,0,0.206312373,0.187187845,0.015151515,19,66,0.693147181,36.166286,-115.149225,0.024497514,17.05821114,50.67888563,5.485337243,0.017595308,20.05882353
66015063,approved,"Great comment. I have never been to Orlando and based upon your comment I hope that I never have to go that city. I prefer \""sin city\"".",1425570190,2,"Las Vegas,Nevada",NVFisherman,api.nytimes.com/svc/community/v2/comments/user/id/66015063.xml,1,14320531,0,0.367644066,0.348354137,0.148148148,10.1,27,0.693147181,36.166286,-115.149225,0.024497514,17.05821114,50.67888563,5.485337243,0.017595308,20.05882353
51581368,approved,"Technology is to the Bay Area what the Renaissance was to Florence. Silicon Valley is attracting America\'s best and brightest.<br/><br/>Strip away the technology and the Bay Area offers the most attractive quality of life in the world given our weather and natural beauty. Combine the three and you dominate for the next 100 years.<br/><br/>That said, there is a major shift within the Bay Area. Silicon Valley is making its way north. San Francisco is the new tech capital of the world.  The kids may work in San Mateo county and San Jose but they want to live in San Francisco. <br/><br/>The appeal of this special area of the world is dwarfs all others. ",1425570217,32,"San Francisco, CA",Joe Aaron,api.nytimes.com/svc/community/v2/comments/user/id/51581368.xml,1,14320759,0,0.272961762,0.263489715,0.008196721,27.5,116,3.465735903,37.779277,-122.41927,0.057225811,16.416,55,3.42,0.04,1.086956522
52147740,approved,"\""We have a very good tax structure and excellent infrastructure.\""<br/><br/>And the worst school system in the United States. I\'ll pay 13% and take California.",1425563708,45,"annapolis, md",george eliot,api.nytimes.com/svc/community/v2/comments/user/id/52147740.xml,1,14320966,0,0.006454539,0.078418539,0.071428571,12.9,26,3.80666249,38.97864,-76.492786,0.023381554,15.69105339,44.66378066,25.53823954,0.011544012,1.26
647120,approved,Where are the biotechnology hubs going to be?,1425570229,1,Minnesota,Steve S,api.nytimes.com/svc/community/v2/comments/user/id/647120.xml,1,14321172,0,0.081321508,0.028844564,0,8.3,8,0,45.989659,-94.611329,0.02638049,15.12755102,46.06122449,12.48979592,0.020408163,1.53125
14442276,approved,"A Stanford law professor has argued persuasively that the key to Silicon Valley success is that California strongly discourages non-competition clauses in employment agreements. The benefit is that employees can move easily to new companies, benefiting the tech environment generally. Most of the other states mentioned allow enforcement of non-competition agreements. Thus, as with Route 28 outside Boston, the early computer industry conglomeration, innovators moved elsewhere. Those who want to emulate California need to think first about changing their state law.",1425564908,33,"Gallatin Gateway, Montana",Dave Anderson,api.nytimes.com/svc/community/v2/comments/user/id/14442276.xml,1,14321221,0,0.16491385,0.222189592,0,28.6,83,3.496507561,45.591596,-111.19773,0.015931027,17.3625,50.125,17.5,0,0.126984127
64878340,approved,"Even Montreal is trying to be Silicon Valley, despite some advice to the contrary.<br/><a href=\""http://montrealgazette.com/business/apple-co-founder-steve-wozniak-to-montreal-dont-try-to-be-silicon-valley\"" title=\""http://montrealgazette.com/business/apple-co-founder-steve-wozniak-to-montreal-dont-try-to-be-silicon-valley\"" target=\""_blank\"">http://montrealgazette.com/business/apple-co-founder-steve-wozniak-to-mo...</a>?",1425570247,0,Linden,Ichigo Makoto,api.nytimes.com/svc/community/v2/comments/user/id/64878340.xml,1,14321262,0,0.176527834,0.325304096,0,19.9,15,0,33.009572,-94.36675,0.028843563,12.88677249,28.2010582,5.481481481,0.015873016,4.5
66015063,approved,If that is true why isn\'t New Jersey\'s tech environment growing? The courts of New Jersey pretty much disregard non-competition agreements.,1425570293,1,"Las Vegas,Nevada",NVFisherman,api.nytimes.com/svc/community/v2/comments/user/id/66015063.xml,1,14321483,0,0.103552719,0.088505937,0,12.9,24,0,36.166286,-115.149225,0.024497514,17.05821114,50.67888563,5.485337243,0.017595308,20.05882353
66015063,approved,Actually most parents in the tech sector in Las Vegas send their children to private schools;these are comparable in quality to private schools anywhere in the USA. The tax savings easily pay for private school education expenses.,1425566228,4,"Las Vegas,Nevada",NVFisherman,api.nytimes.com/svc/community/v2/comments/user/id/66015063.xml,1,14321535,0,0.145273667,0.123879115,0.026315789,17.2,38,1.386294361,36.166286,-115.149225,0.024497514,17.05821114,50.67888563,5.485337243,0.017595308,20.05882353
69126622,approved,"1000+Computer programmer &amp; database administrator jobs in Austin. The job demand for those are so great, Austin tech/govt employers had to partner with Austin Community College to create an accelerated certificate/degree program.",1425570296,4,"Austin, TX",Brian C.,api.nytimes.com/svc/community/v2/comments/user/id/69126622.xml,1,14321566,0,0.067892881,0.073193787,0.028571429,16.3,35,1.386294361,30.271129,-97.7437,0.02324983,14.38823529,34.82352941,13.64705882,0,1.7
42827947,approved,What about the kids that have to go to the public schools?,1425570329,6,Somewhere In IL,Not A Victim,api.nytimes.com/svc/community/v2/comments/user/id/42827947.xml,1,14321596,0,0.004433509,0.025670702,0,8.3,12,1.791759469,NA,NA,0.044191372,14.79329897,41.06357388,10.68041237,0.013745704,9.7
63752771,approved,"California has the environmental and business climate that smart people like.  I think other cities need to look at their strengths and weakness to become their own success.  I would never consider living in Florida year round, and while Seattle has its share of rain, it is a city with a great personality, so I would consider living there.  Give your city an appealing personality. Make it real.",1425566589,9,"Sacramento, Calif.",JoeB,api.nytimes.com/svc/community/v2/comments/user/id/63752771.xml,1,14321618,0,0.048759703,0.113604523,0.044117647,22.9,68,2.197224577,38.581572,-121.4944,0.031940163,21.61172023,84.85255198,17.18777568,0.078764965,35.26666667
65260364,approved,I understand totally.  I have relatives who relocated to central Florida to escape the winter.  Many times they tried to recruit me to move.   After a week or so I\'m ready to leave.  I tried to see myself living there but I just can\'t see it.  Soul-less indeed.,1425571586,7,New York,Andre,api.nytimes.com/svc/community/v2/comments/user/id/65260364.xml,1,14321634,0,0.027327387,0.070179634,0.137254902,15.2,51,1.945910149,40.730599,-73.986581,0.015256348,15.9082153,47.03824363,2.94723796,0.008144476,72.41025641
39924852,approved,"You\'re absolutely right. It\'s very difficult, if virtually impossible to overcome (or even rival) the advantages of an incumbent. Hollywood is still the center of the entertainment industry and New York City is still the center of finance. And both evolved into those positions through a very \""organic\"" process. The other cities mentioned are (or have been) the center of very different industries; Orlando and tourism and Pittsburgh and industrial production.",1425566648,11,New York City,Fred,api.nytimes.com/svc/community/v2/comments/user/id/39924852.xml,1,14321639,0,0.272952361,0.198334393,0,20.7,73,2.397895273,40.730599,-73.986581,0.019638726,17.40915033,55.15250545,9.773420479,0.019607843,6.375
65260364,approved,Very true... Though Route was very successful it\'s own right... Just like in the Bay Area with San Fran seeing faster growth - Boston/Cambridge is where the growth is in that area.,1425571627,0,New York,Andre,api.nytimes.com/svc/community/v2/comments/user/id/65260364.xml,1,14321667,0,0.062966674,0.132614321,0,16.3,33,0,40.730599,-73.986581,0.015256348,15.9082153,47.03824363,2.94723796,0.008144476,72.41025641
14442276,approved,You hit the nail on the head.,1425571642,2,"Gallatin Gateway, Montana",Dave Anderson,api.nytimes.com/svc/community/v2/comments/user/id/14442276.xml,1,14321687,0,0,0.005547063,0,6,7,0.693147181,45.591596,-111.19773,0.015931027,17.3625,50.125,17.5,0,0.126984127
20413827,approved,"Mr. Florida seems to take any opportunity to slight Pittsburgh. The city ranks 24th out of 100 metro areas in number of advanced industry jobs, according to the Brookings report cited in the article. Not great, but not bad. Allowing personal prejudice to cloud professional judgment may land Mr. Florida in his own cautionary tale.",1425571648,1,NY,Ginzberg,api.nytimes.com/svc/community/v2/comments/user/id/20413827.xml,1,14321689,0,0.108507655,0.125647529,0,18.2,55,0,43.156168,-75.844995,0.030473702,17.83333333,57.46666667,9.653333333,0.053333333,0.892857143
8543514,approved,"NVFisherman espouses the idea that \""it\'s fine that most of my kid\'s friends go to crummy [public] schools, as long as my kid goes to a good [private] school\"".  As a father, I recommend against this thinking.  Your kid\'s friends will influence him/her in a very negative way.",1425571655,10,"Wakeman, Ohio",Dan Styer,api.nytimes.com/svc/community/v2/comments/user/id/8543514.xml,1,14321696,0,0.002844756,0.024258427,0.115384615,18.2,52,2.302585093,41.254587,-82.399659,0.022216044,19.33170189,61.65517241,11.37263626,0.0189099,10.45348837
64733832,approved,"I\'d keep an eye on Philadelphia. Not only is there a hugely active independent tech scene (whose epicenter is roughly N. 3rd Street, or as they actually officially ordained it last year, \""N3RD St.\""), but Comcast is doubling down on the   city with a brand new tower under construction that will employ 2,000 tech workers. Regardless of what you think of the company, it\'s growing like crazy and Center City Philadelphia is filled with young workers in this and other technology companies.",1425571662,0,"Collingswood, NJ",Joseph,api.nytimes.com/svc/community/v2/comments/user/id/64733832.xml,1,14321719,0,0.15213021,0.156931922,0.011764706,21.5,85,0,39.918169,-75.071284,0.040847081,17.45,66.78571429,11.78571429,0.071428571,0.378378378
45782424,approved,"There always will be Megatrends about how and where technology evolves. Few want to remember Menlo Park in Edison,NJ where in a barn like structure,Thomas Edison worked on his illumination device with a tungsten filament perfected later by Louis Latimer,an African American,son of a former slave. Anyway,Florida has a lot of areas beyond Orlando where technology is growing and a secretive bunch near Ft.Lauderdale is developing Leap Magic. In Odessa,a nanotechnology firm Dais Analytics is working on water membranes,battery storage and better air handling systems that China loves. In Tarpon Springs,Magnegas is making progress on welding gas from waste material. So,with the economy rebounding and our infamous Governor Scott touting Jobs all the time,deal makers are taking a close look beyond the malls and palm trees and beaches and golf courses down here for good,future profitable reasons. Including Fortress Group,helping to build the Miami-Orlando railroad line. As Jim Dooley used to pitch for Tropicana juice,\""Come on down....\""",1425571687,1,Palm Harbor,mark,api.nytimes.com/svc/community/v2/comments/user/id/45782424.xml,1,14321903,0,0.214924805,0.195034727,0.011627907,37.1,172,0,28.078072,-82.763713,0.021099841,28.51212121,135.6818182,4.742424242,0.03030303,1.404255319
55516297,approved,"Silicon Valley is a product of several factors: close nit relationship with the very very best universities in the World and National Labs, progressive laws and politics, open and collaborative professional culture, a long legacy in high tech, and fame around the World.<br/><br/>I frankly do not think it can be \""reproduced\"" anywhere else in the US. At best, we will have pockets of \""mini SV\"" in the East Coast (Mass, NY) and a few central states.",1425568809,7,"Palo Alto, CA",R. Teixeira,api.nytimes.com/svc/community/v2/comments/user/id/55516297.xml,1,14322107,0,0.168906585,0.201256779,0.037974684,21.5,77,1.945910149,37.442156,-122.163447,0.018510676,14.34210526,33.05263158,55.15789474,0.052631579,0.826086957
70264887,approved,At which point you have no advantage.,1425571706,1,"Santa Fe, NM",kaneable,api.nytimes.com/svc/community/v2/comments/user/id/70264887.xml,1,14322142,0,0.020706076,0.029928391,0,6,7,0,35.649296,-105.922455,0,6,7,1,0,0
4569526,approved,"If we\'ve learned anything from Silicon Valley, it\'s that Technologists, and related companies, are not going to locate in areas where the political, environmental, and social atmosphere is not progressive and tolerant.  Las Vegas and Florida and Ohio do not present tolerant, progressive communities. Rather they have governments that cling to 19th century viewpoints that are simply not tolerable by today\'s technology elite. Like it or not, today\'s technologists are almost universally aligned with blue-state values.<br/><br/>Want to attract technology companies? Create communities where quality of life and progressive politics thrive.  That\'s why you see Boulder, Austin, San Francisco, New York, Seattle, and a few other areas reaping the benefits.",1425571732,58,New York City,David Tussey,api.nytimes.com/svc/community/v2/comments/user/id/4569526.xml,1,14322158,0,0.165331505,0.254064865,0.008474576,32.4,116,4.060443011,40.730599,-73.986581,0.030424023,20.09171598,69.31952663,16.87573964,0.124260355,1.224637681
48054569,approved,"Provo is an interesting example.  In the end the advantage of \""people wanting to be there\"" may be self-limiting.  If you\'re a Mormon IT person, all is well.  But Provo and Utah County are overwhelmingly LDS, notoriously insular and socially regressive.  Horror stories abound of non-Mormons leaving after their kids are ostracized in school.  I\'d add that tolerance of diversity is also a prerequisite.  All the other tech incubatoriums have it in large measure, Provo does not. ",1425571742,32,South Korea,MHR,api.nytimes.com/svc/community/v2/comments/user/id/48054569.xml,1,14322225,0,0.127732413,0.076383118,0.012345679,23.6,81,3.465735903,35.398501,127.937111,0.02791734,17.02916667,64.79166667,14,0.041666667,0.303797468
65260364,approved,George - and if you are in Maryland your schools are better ranked than California,1425571745,2,New York,Andre,api.nytimes.com/svc/community/v2/comments/user/id/65260364.xml,1,14322237,0,0.018826494,0.047177724,0,8.3,14,0.693147181,40.730599,-73.986581,0.015256348,15.9082153,47.03824363,2.94723796,0.008144476,72.41025641
559817,approved,the real reason techies will not locate in Orlando is the humidity.,1425571748,15,Birmingham,john b,api.nytimes.com/svc/community/v2/comments/user/id/559817.xml,1,14322241,0,0.349569064,0.225031683,0,11.6,12,2.708050201,52.481368,-1.898073,0.020339367,17.07153846,48.35384615,7.261538462,0.023076923,1.666666667
65152062,approved,"YIKES!! Visit Provo sometime and you will understand why it is the butt of all the jokes about the weirdness of Utah. Happy Valley!! If you aren\'t on some type of pain killer or upper, you just aren\'t fitting in. Everyone in Utah is trying to figure out why anyone would ever want to live there. I\'ve got a great guess. It is within 20 mins of Salt Lake City, and Utah County (where Provo is) cuts taxes so low that companies would be crazy not to build there. To bad that Utah County schools are the worst funded in the nation and that infrastructure is absolutely ignored by the citizens in the area. AS long as you have a mini-mansion it doesn\'t matter that your home is slowly slipping because you built it on sand or a fault and who needs a yard. I want to be able to hear my neighbors in their mini-mansion. Must keep an edge over them after all. I must keep up to the Jones. It is all about getting more than your neighbors. Having a nicer car, bigger home, and better body (see all the ads along I-15...gotta get your plastic surgery fix) is the model in Provo. If you want great outdoors you can go anywhere in Utah. The outdoor industry is up north in an area that is far more welcoming and accommodating. We appreciate diversity and difference. Not like the Mormon Taliban of Utah County, and I am LDS. SAD...Greedy place.   ",1425571784,7,"Ogden, UT",Eric,api.nytimes.com/svc/community/v2/comments/user/id/65152062.xml,1,14322266,0,0.139636414,0.136747165,0.034615385,35.7,260,1.945910149,41.223005,-111.973843,0.030259146,36.15,235,9.5,0,0.4
583542,approved,"Not a word about global climate change?  Without planning for the consequences of our destruction of our environment one should not (can not) reasonably discuss where the next anything, never mind the next \""Silicon Valley,\"" will be.  What areas will have potable drinking water? What areas will succomb to rising sea levels?  What about intensified storms?  What about transportation and communications systems? <br/><br/>As throughout history, climate and weather have been drivers of habitation, both human and non-human.  Climate change is here to stay, stay long after all of us are gone; we must make decisions based upon long-term trends and benefits.  The sociopathic greed and avarice  (see \""hoarding disorder\"") that has brought us to the brink, if not over, must not be allowed to drive the choices in where we set up communities.",1425569769,9,"Banks, OR",RichWa,api.nytimes.com/svc/community/v2/comments/user/id/583542.xml,1,14322346,0,0.098784227,0.177498343,0.04379562,31.3,135,2.197224577,45.618729,-123.114209,0.028826719,25.19555723,109.435994,15.6310241,0.027861446,17.02564103
57101688,approved,"The law applies throughout California, so discouragement of non-competition clauses cannot be \""the key\"".",1425571788,1,Los Angeles,Gary,api.nytimes.com/svc/community/v2/comments/user/id/57101688.xml,1,14322388,0,0.004609355,0.081091406,0,11.6,15,0,34.053717,-118.242727,0.022894079,17.68469751,56.22064057,14.28469751,0.014234875,4.390625
59763575,approved,"I agree. Central Florida is a horror: all asphalt (the vast, empty parking lots, the six lane roads) and strip malls, most of them decrepit. There are cars on the beaches. Rarely does a community zone a commercial district to encourage and protect local businesses and restaurants. It\'s all sprawl. There\'s no there there. No one with any interest in having a real life would ever move there voluntarily.",1425569951,13,CO,Contingent,api.nytimes.com/svc/community/v2/comments/user/id/59763575.xml,1,14322408,0,0.020596994,0.090461893,0.014084507,20.7,71,2.564949357,2.893078,-73.784507,0.033811322,19.47761194,75.73134328,8.029850746,0.029850746,1.116666667
583542,approved,"And how do you propose to live, never mind become the next \""Silicon Valley\"" without drinking water?",1425570368,9,"Banks, OR",RichWa,api.nytimes.com/svc/community/v2/comments/user/id/583542.xml,1,14322508,0,0.228274493,0.367801395,0,10.1,17,2.197224577,45.618729,-123.114209,0.028826719,25.19555723,109.435994,15.6310241,0.027861446,17.02564103
59183455,approved,Public schools in California are terrible. ,1425571855,3,Bellerose NY,Chris,api.nytimes.com/svc/community/v2/comments/user/id/59183455.xml,1,14322563,0,0.001757872,0.078912127,0,6,6,1.098612289,40.724269,-73.715131,0.01010101,12.10909091,23,10,0,0.261904762
63859870,approved,"Perfect example of the fortress-like mentality of aspiring 1 per centers. Don\'t want to pay taxes and really don\'t give a darn about the public school system because, hey, I can send my kids to private schools. Hard to imagine true creativity flourishing in such an environment.",1425570608,26,"Los Angeles, CA",kb,api.nytimes.com/svc/community/v2/comments/user/id/63859870.xml,1,14322576,0,0.020064106,0.063369579,0.04,19,50,3.258096538,34.053717,-118.242727,0.024912898,23.33191489,93.89361702,12.62411348,0.028368794,3.204545455
65428171,approved,"Come on, wake up folks. It\'s going to be Silicon Beach: Venice California.",1425572329,1,"Venice, CA",Patrick,api.nytimes.com/svc/community/v2/comments/user/id/65428171.xml,1,14322612,0,0.107476951,0.198730227,0,10.1,14,0,33.995044,-118.466888,0.0258114,13.38627451,29.43137255,8.176470588,0.019607843,1.342105263
63627949,approved,Boston/Cambridge and San Diego already seem to have a large number of those types of companies.,1425572342,3,NY NY,Jason A.,api.nytimes.com/svc/community/v2/comments/user/id/63627949.xml,1,14322627,0,0.052728417,0.109893437,0,12.9,17,1.098612289,43.156168,-75.844995,0.034955569,18.72,60.96,19.44,0.06,1.315789474
331287,approved,The largest concentration of biotech is also in the Bay Area.  For many of the same reasons as Silicon Valley.,1425572371,13,California,David,api.nytimes.com/svc/community/v2/comments/user/id/331287.xml,1,14322653,0,0.2117088,0.317318395,0,12.9,20,2.564949357,36.701463,-118.755997,0.02116836,14.98632539,37.75806452,8.619915849,0.028751753,71.3
52856709,approved,"You lost me after using \""data\"" as a singular noun.",1425572374,1,"Rochester, NY",Dave,api.nytimes.com/svc/community/v2/comments/user/id/52856709.xml,1,14322682,0,0.011328,0.005337391,0.1,10.1,10,0,43.185475,-77.610686,0.033345785,19.57109515,72.28186715,7.251346499,0.055655296,7.736111111
27034584,approved,"Exactly.  Even those of us who live in the former \""Northern California\"", aka \""Silicon Valley\"" are sick of the cartoon and the high tech name dropping.  NoCal is exquisitely gorgeous and is and has been a wonderful place to live long, long, long before the former military industrialist contractors and SRI converted to consumer products.<br/><br/>On this topic, I am in full agreement with Texas governor Rick Perry:  Go To Texas.  They say it is very, very wonderful there.  Go.  Please.  I think you will be happier in some other Silicon Valley.",1425572419,1,Northern Cal,Paul,api.nytimes.com/svc/community/v2/comments/user/id/27034584.xml,1,14322734,0,0.207059311,0.306840175,0.031914894,22.2,92,0,NA,NA,0.023138667,27.05086505,129.5536332,7.505190311,0.051903114,3.284090909
331287,approved,"I\'ve lived in the Bay Area and worked for tech companies for over 30 yrs.  I\'ve done the research about jobs, investment, VC money, etc.  This is the first article I seen in the NYT that gets it right.  When it comes to technology, there is really no where else that comes close.  If you want to be a first rate banker, go to NY or London.  If you want to be a famous movie star, go to LA.  If you want to do cutting edge technology come here.",1425572427,20,California,David,api.nytimes.com/svc/community/v2/comments/user/id/331287.xml,1,14322848,0,0.122814722,0.173736923,0.032967033,21.5,91,2.995732274,36.701463,-118.755997,0.02116836,14.98632539,37.75806452,8.619915849,0.028751753,71.3
55555222,approved,"I hope they did an area ground sounding to preclude the possibility of sinkhole(s).<br/><br/>Sinkholes map of Orange County, Florida , 2008<br/><br/><a href=\""http://fcit.usf.edu/florida/maps/pages/11100/f11148/f11148.htm\"" title=\""http://fcit.usf.edu/florida/maps/pages/11100/f11148/f11148.htm\"" target=\""_blank\"">http://fcit.usf.edu/florida/maps/pages/11100/f11148/f11148.htm</a>",1425572432,3,"Lima, Ohio",augustborn,api.nytimes.com/svc/community/v2/comments/user/id/55555222.xml,1,14322858,0,0.044080151,0.067504283,0.015384615,19,23,1.098612289,40.742551,-84.105226,0.019161192,24.34485294,98.21323529,5.453431373,0.019607843,5.368421053
331287,approved,"You raise good points, but I\'m having trouble seeing the connection to the article.",1425572449,4,California,David,api.nytimes.com/svc/community/v2/comments/user/id/331287.xml,1,14322906,0,0.003639268,0.025402881,0.066666667,10.1,15,1.386294361,36.701463,-118.755997,0.02116836,14.98632539,37.75806452,8.619915849,0.028751753,71.3
14195106,approved,Just be careful what you wish for. Techies ruined Austin.,1425572452,1,Manhattan,Vin,api.nytimes.com/svc/community/v2/comments/user/id/14195106.xml,1,14322921,0,0.040403796,0.078196101,0,10.1,10,0,40.790278,-73.959722,0.022818637,21.91967681,88.44106464,18.87072243,0.057984791,11.95454545
331287,approved,"This is an important point, but just one factor in SV\'s early growth.",1425572469,5,California,David,api.nytimes.com/svc/community/v2/comments/user/id/331287.xml,1,14322953,0,0.015596691,0.037853911,0,10.1,14,1.609437912,36.701463,-118.755997,0.02116836,14.98632539,37.75806452,8.619915849,0.028751753,71.3
331287,approved,"The problem is that people don\'t want what Cleveland produces; they want what SV produces, even if Cleveland has the RnR Hall of Fame.",1425572476,4,California,David,api.nytimes.com/svc/community/v2/comments/user/id/331287.xml,1,14323016,0,0.013662297,0.038525764,0,14.1,25,1.386294361,36.701463,-118.755997,0.02116836,14.98632539,37.75806452,8.619915849,0.028751753,71.3
