UserID,Status_Accepted,commentBody,ApproveDate,RecommendationCount,Location,DisplayName,UserComments,TimesPeople,CommentSequence,EditorsSelection,ArticleRelevance,ConversationalRelevance,PersonalXP,Readability,Brevity,RecommendationScore,Latitude,Longitude,AVGPersonalXP,AVGReadability,AVGBrevity,AVGRecommendationScore,AVGPicks,AVGcommentspermonth
63348953,approved,"\'\""We made the app for college kids, but we quickly realized it was getting into the hands of high schoolers, and high schoolers were not mature enough to use it,\"" said Mr. Droll.\'<br/><br/>I\'d love to know, now that I\'ve read the article, if he was actually saying that with a straight face. The college students in the article don\'t exactly come across as budding little Aristotles.",1425835016,409,Brooklyn,Emerson,api.nytimes.com/svc/community/v2/comments/user/id/63348953.xml,1,14351519,0,21.04553077,16.51512411,16.21621622,42.12962963,25.63176895,93.62422447,40.650104,-73.949582,25.40368983,34.98457536,23.21336308,3.308556228,3.0100334,2.601768792
71408530,approved,Wish List: Hateful opinions could be routed to the parents of the unloving yik-yakker.,1425835029,52,Detroit,Tom C,api.nytimes.com/svc/community/v2/comments/user/id/71408530.xml,0,14351524,0,0.934207056,1.531558323,20.00000012,23.37962963,5.415162455,61.51474077,42.348664,-83.056738,60.00000036,5.901374293,1.53812644,13.29923274,0,0
40659170,approved,"Tibetan prayer flags are shown hanging all over the office, in the photo of the Yik Yak founders that accompanies this article. These are symbolic representations of the teachings of Tibetan Buddhism, teachings of wisdom and compassion. Greed, anger, and delusion, the very antithesis of the teachings, seem to be playing a significantly more prominent role at Yik Yak. Perhaps the flags should come down, and dollar bills should go up?",1425835040,483,NYC,Footprint,api.nytimes.com/svc/community/v2/comments/user/id/40659170.xml,1,14351529,0,51.10192143,34.30575754,0,51.38888889,25.63176895,96.21328105,40.730599,-73.986581,38.32933144,25.30795521,15.53355414,3.394444304,1.4851485,1.081671821
51497270,approved,"Yik Yak is only a format for words.  Ultimately, the only thing that gives power to these words is that people read them, acknowledge them, and write articles or responses about them, as I have just done.  If Yik Yak and its content were ignored by all, they would be shown to be what they are, meaningless.  At this point in its evolution, Yik Yak is a meaningless tool with a limited vision and short-term future. Let\'s hope that the young creators and their financiers have a bit more to them intellectually, creatively and compassionately so they can redirect Yik Yak into something that helps the environment, the community or someone other than themselves.",1425835070,265,"Berkeley, CA",Wendy,api.nytimes.com/svc/community/v2/comments/user/id/51497270.xml,1,14351533,1,85.25527049,64.92308231,2.586207003,63.65740741,41.87725632,86.86774551,37.870839,-122.272864,8.063241308,38.88439774,24.09731423,22.84739983,33.3333333,0.034806271
65109524,approved,"If you\'re going to be a hater, then put on your big-boy (or big-girl) pants and don\'t be anonymous about it. ",1425835076,348,CO,Louis,api.nytimes.com/svc/community/v2/comments/user/id/65109524.xml,1,14351550,0,4.849442019,3.515263125,0,23.37962963,9.025270758,91.10972243,2.893078,-73.784507,20.37221012,22.5688335,12.02226769,3.426357754,0,0.747418882
515376,approved,"isn\'t maturity the state in which you have completely internalized the social norms of behavior that define an identity? then clearly anonymity will privilege those who have not internalized the social norms of behavior. <br/><br/>that said, isn\'t it a little silly to allow those with incompletely formed norms of behavior to vote on whether their anonymous speech will be permitted?<br/><br/>it\'s not just among the posters, but among the administrators of the institution of character formation that we can ask: who is the adult here? where are the adults here? is this just another example of a venture funded corporate profit mechanism polluting the commons of free speech? why is it left to the police, in the extraordinary cases, to clean up the mess? ",1425835108,28,sebastopol,drollere,api.nytimes.com/svc/community/v2/comments/user/id/515376.xml,1,14351563,0,6.06440677,6.612774347,2.290076402,59.25925926,45.84837545,51.87725972,44.606115,33.522478,13.38194971,64.27192705,45.37778789,2.576866169,2.584493,2.442914588
40659170,approved,"Oops. Apologies.<br/>I just conflated the founders of Yik Yak with the users, when I suggested that greed, anger, and delusion are playing a prominent role at Yik Yak.<br/>Greed, and delusion -- yes, probably. So paying homage to the dollar bill does make sense. These founders would do well to learn from Matt Ivester.<br/>But anger (and hatred) are more appropriately ascribed to a significant portion of Yik Yak\'s users.",1425835123,15,NYC,Footprint,api.nytimes.com/svc/community/v2/comments/user/id/40659170.xml,1,14351565,0,69.99254806,75.87733676,8.108108108,46.06481481,25.63176895,42.16014449,40.730599,-73.986581,38.32933144,25.30795521,15.53355414,3.394444304,1.4851485,1.081671821
5057483,approved,Perhaps colleges and universities need to include a social aptitude and responsibility test along with the SAT?,1425835128,122,"Hilversum, The Netherlands",alanws,api.nytimes.com/svc/community/v2/comments/user/id/5057483.xml,1,14351569,0,7.44098318,5.327869124,0,32.63888889,6.137184116,74.79116204,52.231587,5.173494,16.36938902,16.44798209,6.389140598,3.08872713,0,0.104418814
35186053,approved,"\""In November, Yik Yak closed a $62 million round of financing led by one of Silicon Valley\'s biggest venture capital firms, Sequoia Capital, valuing the company at hundreds of millions of dollars.\""<br/><br/>Just one more example of the type of unregulated and wholly unjustified speculative behavior without any redeeming social qualities whatsoever that, soon enough, is going to bring the roof down on all of our heads. ",1425835134,308,"Dallas, TX",A. Stanton,api.nytimes.com/svc/community/v2/comments/user/id/35186053.xml,1,14351577,0,38.46202778,37.2411498,4.347826204,47.91666667,24.18772563,89.20877268,32.776196,-96.796899,27.41022183,25.84472728,14.90594993,2.755025253,1.8717245,3.042954104
59709995,approved,"This sounds like the exact same thing as the covert whispers that have existed in school yards, hallways and the back row of desks since the beginning of youth education. It is just that now the whispers are hypersonic and have transitory permanence.<br/><br/>I say transitory permanence for if ignored for an hour our two a vicious post will become an archeological relic, completely covered over by the flowing mulch.<br/><br/>I suggest we all learn to ignore this verbal manure just as we have learned to ignore the protruding elbows of others in crowds.  ",1425835583,35,"Bandon, Oregon",Michael O\'Neill,api.nytimes.com/svc/community/v2/comments/user/id/59709995.xml,1,14351580,0,3.586457983,1.979298782,15.30612242,53.00925926,33.93501805,55.35125896,43.118912,-124.408322,22.91958632,59.0734496,46.72880955,3.876762616,2.989869,62.60488028
33968384,approved,"First amendment rights are critical, however, you cannot have rights of any kind without accountability.  That\'s why we have a free press, to hold people in power accountable (we can argue about that at a different time).  Without accountability, the people being posted about have no rights.  Far too often, now, we are asking people to police each other; it is not working and has not been proven to work with social media any meaningful or measurable way. ",1425835597,78,Virginia,Lissa,api.nytimes.com/svc/community/v2/comments/user/id/33968384.xml,1,14351585,0,5.956094647,4.080700472,11.39240521,46.06481481,28.5198556,67.82720408,37.123224,-78.492772,37.79893984,42.65781449,29.24559701,7.924361118,3.9370079,0.671452629
13494028,approved,"Yik Yak should solicit donations against cyberbullying and hate speech. Certified donors can flag posts that qualify as cyberbullying or hate speech.<br/>The amount gathered from donations should be turned over to police to fund a special unit that examines the flagged posts, identify the suspects, gather evidence, and turn over the material to the district attorney. This is truly self-policing because it is the Yik Yak community that cleanses itself.",1425835612,44,Diamond Bar,Bill de Lara,api.nytimes.com/svc/community/v2/comments/user/id/13494028.xml,1,14351591,0,57.44291596,59.48450935,0,51.38888889,25.99277978,58.91396758,34.028623,-117.810337,23.33354942,63.91157694,43.9890902,1.578622453,0,0.378518202
60641651,approved,"I\'m in my late forties. I\'ve spent most of my adult life working in the field of higher education. This article depresses me. I know that people are flawed and fallible, me included. I also know that times and tools change. I am fortunate enough to have worked with many, many wonderful young people. All that said, I\'m sickened by so much of what the internet enables and encourages us to reveal about ourselves. All of the casual and constant contempt wears on the spirit. Maybe it\'s just me. Maybe I would have used Yik Yak had it been available to me in my school days. Maybe I would have experimented with heroin if it had been legal. A good book and some Van Morrison sound really good right about now, so I\'m doing all I can think to do before I log off: I (anonymously) wish one and all only the very, very best of everything. May you be richly and amply blessed. ",1425835653,587,Merced,Bloody Tongue,api.nytimes.com/svc/community/v2/comments/user/id/60641651.xml,1,14351593,1,29.58867141,31.37232718,35.50295854,62.26851852,61.01083032,99.24925596,37.302957,-120.484327,50.78368265,41.956346,31.72385782,38.23529412,25,1.67070103
32329257,approved,I am a High School teacher.  This artiicle is SO right.  I see it every day.  Every day.,1425836366,52,"Houston, TX",Matthew Carter,api.nytimes.com/svc/community/v2/comments/user/id/32329257.xml,1,14351595,0,2.346445024,2.939631028,33.33333333,29.86111111,6.498194946,61.51474077,29.951919,-95.540914,36.43408714,17.40385727,7.415966765,3.251735476,0,0.038470089
16739505,approved,"It\'s not Yik Yak, it\'s immature, unevolved, thoughtless, self-centered, racist, sexist, frightened children who think they are adults because they are living away from home. Yik yak is simply a tool that allows for anonymous communication; not unlike a toilet stall. The nature of the communication reflects the minds of the posters. This is no different than the problem of sexual assault and substance abuse on college campuses. It comes down to character, integrity, values and maturity. And quite dangerously, these issues don\'t disappear when these same people move on into the worlds of commerce, finance, law, medicine, politics, the military, advertising and even academia.The problem is very real, frighteningly widespread and it\'s not going away any time soon.",1425837676,15,"Portland, Oregon",Paying Attention,api.nytimes.com/svc/community/v2/comments/user/id/16739505.xml,1,14351598,0,58.14068943,61.80224177,0,66.2037037,45.12635379,42.16014449,45.520247,-122.674195,19.22859542,51.89757258,34.1817423,2.395106104,0,1.717109392
50864633,approved,"Wow--a couple of frat boys from South Carolina are surprised that their anonymous gossip app enables racist, homophobic, and sexist comments?  Give me a break--that was probably in their business plan.  The real villains, though, are the \""grownup\"" venture capitalists who decided it would be a good idea to fund this enterprise.  Hasn\'t the internet been around long enough by now for us to realize that nothing particularly good comes from giving people an anonymous platform to say whatever they feel like?<br/><br/>(I do note the irony that I\'m saying this in any anonymous forum--but at least this one is moderated!) ",1425837694,211,Chicago,David,api.nytimes.com/svc/community/v2/comments/user/id/50864633.xml,1,14351600,0,14.88759414,19.18221801,11.11111111,57.87037037,38.26714801,83.32013642,41.875555,-87.624421,20.65588472,69.86328142,54.22740824,5.463590118,2.1978022,0.974575601
69500661,approved,Schools are big business for Google and Apple. Removing Yik Yak from their app stores would serve their best customers - kids - quite well. ,1425837700,4,"Charleston, SC",Cooper,api.nytimes.com/svc/community/v2/comments/user/id/69500661.xml,1,14351606,0,74.50596371,71.6155412,0,26.85185185,8.303249097,21.58245462,32.787601,-79.940273,23.18181842,5.019475269,4.474549645,0.581260172,0,1.148606958
62222075,approved,"After reading this article and the examples of this app\'s posts, my only word for Yik Yak and its users and abusers is a big \""Yuck!\""",1425837706,5,Paris,Susan,api.nytimes.com/svc/community/v2/comments/user/id/62222075.xml,1,14351607,0,74.59611447,75.57310899,11.11111111,29.86111111,9.747292419,25.05645386,48.856506,2.352133,26.74241103,33.87227162,19.59569839,7.484865161,5.6962025,13.19853814
66019185,approved,"   Oh how I pine for yesteryear, before political correctness, when there was real free speech in America. One could deride others for their politics, religion, race, sexual orientation or whatever else was on their mind. Of course, those comments would most likely to re reciprocated with a vengeance by the aggrieved party. However, there is something very cathartic that takes place when the vitriol boils up and out of ones mouth. Everyone then knows where everyone else truly stands on issues<br/>   Real change took place back then because real feelings were exposed. Now any crude, rude, racists, sexist, misogynistic comments have to be suppressed or routed through a platform like Yik Yak and the perps never suffer the angst of knowing that the aggrieved parties will \""right the score.\"" I sense all this repressed anger and disagreement about the social consequences of \""protecting\"" those of alternative persuasions is about to erupt in full rebellion by the \""Silent Majority.\"" Change can be legislated but real change only occurs when it takes  place in a persons heart. ",1425837740,2,Oregon,Dean,api.nytimes.com/svc/community/v2/comments/user/id/66019185.xml,1,14351608,0,23.5210847,28.32683159,3.409090803,81.71296296,63.17689531,10.79122732,43.97928,-120.737257,20.39839742,48.17138238,28.67067684,1.841432225,0,0.549572707
50502020,approved,"When I read that college students are sending hostile sexist messages about their teachers instead of learning from them, I wonder why they--and their parents--are wasting their money on tuition.",1425837752,54,North Carolina,J.O\'Kelly,api.nytimes.com/svc/community/v2/comments/user/id/50502020.xml,1,14351610,0,6.190228379,9.700560663,28.12500003,32.63888889,11.55234657,62.10229919,35.672964,-79.039292,24.27315572,31.49016437,18.17267905,4.419816235,2.5925926,1.358702645
53381410,approved,Yuck!,1425837892,1,Americas,World Citizen,api.nytimes.com/svc/community/v2/comments/user/id/53381410.xml,1,14351615,0,0,4.519023156,0,4.166666667,0.36101083,0,-9.525808,-77.525204,14.15125171,48.74243534,32.59174926,5.182015918,1.8691589,0.565712058
38831445,approved,"So much for making strides against racism, sexism, bullying and body shaming. This is an app for cowards. More appropriate name would be Yak Dung.",1425837901,17,"Las Vegas, NV",A. L. Cercone,api.nytimes.com/svc/community/v2/comments/user/id/38831445.xml,1,14351618,0,52.70823051,52.20769394,0,29.86111111,9.025270758,44.10874064,36.166286,-115.149225,18.05555522,23.8480194,12.11274571,3.00511509,0,0.278450172
29168611,approved,"To quote a line from the movie \""Bandits\"",\"" in the history of bad ideas, this one is a hum dinger\"".",1425838046,5,Alaska,FS,api.nytimes.com/svc/community/v2/comments/user/id/29168611.xml,1,14351632,0,0.225260813,0.376026751,0,26.85185185,7.220216606,25.05645386,64.445961,-149.680909,22.75000832,23.1258421,11.4718597,4.543904519,0,0.15469454
19815576,approved,"The First Amendment comes back to bite us. And defamation, slander, character assassination laws are apparently now irrelevant. Only lawsuits and harsh - very harsh legislation will cure this ill. ",1425838046,7,"Ames, Iowa",Dr. Politics,api.nytimes.com/svc/community/v2/comments/user/id/19815576.xml,1,14351634,0,2.635103483,2.091472258,10.34482771,37.73148148,10.46931408,30.2948051,42.034692,-93.620151,21.41772662,45.26914393,30.47877099,5.18387865,6.2068966,0.712504851
55214517,approved,I don\'t see what the problem is. Using Yik Yak is voluntary. You find stuff on it offensive? Then don\'t use it. ,1425838046,7,"Albuquerque, NM",Dave,api.nytimes.com/svc/community/v2/comments/user/id/55214517.xml,1,14351636,0,73.52335762,75.5537014,12.50000011,29.86111111,8.664259928,30.2948051,35.084103,-106.650985,16.24008242,39.36435344,24.30385967,0.952484182,1.5269554,20.3078773
67230137,approved,"If this stuff went on in a business setting it would get addressed and shut down pronto. <br/><br/>College seems like a great place for the immature in our society. Let them ride the lazy rivers, enjoy the campus dining halls and lounges, incur huge amounts of debt and generally destroy each other while mature people, go to work and you know, accomplish tangible things that benefit society. ",1425838046,5,Scaliaville,Anonie,api.nytimes.com/svc/community/v2/comments/user/id/67230137.xml,1,14351650,0,4.114869929,6.655831594,4.347826204,49.76851852,24.18772563,25.05645386,NA,NA,13.79319301,19.15623418,8.499226707,2.985395703,0.9345794,1.862135523
63142062,approved,"In the 1990s a number of newspapers instituted something called \""Sound Off,\"" basically a telephone recording machine in the office on which local readers could leave anonymous messages that would be printed in the newspaper. The idea was to engage the community in conversations about everything from the latest city council vote to recipe sharing. It quickly became a venue for vicious attacks on other people, local police officers, and one\'s neighbors. Most newspapers abandoned the effort. In the digital age another Sound Off- like anonymous commenting system on newspaper web sites ended up the same way and was discontinued. Humans don\'t seem to be able to resist the negative. Maybe our schools should think about spending more time teaching ethics and instilling personal responsibility.",1425838046,14,California,NYC native,api.nytimes.com/svc/community/v2/comments/user/id/63142062.xml,1,14351657,0,8.368926369,11.74124444,4.724409305,71.2962963,45.84837545,41.08603242,36.701463,-118.755997,21.99234152,39.72514147,24.86637745,2.489343563,3.3333333,0.48193299
2555518,approved,"Reading articles like this makes me think social media are among the worst things ever to have been \""developed.\""  Whether it\'s ISIS using twitter and FB to recruit killers or frat boys using YY to spew hate and misogyny.  Sure, one could always do these things in the era of print, but now the vehicles for hate are much more sophisticated and sinister.",1425838046,26,Canada,Robert,api.nytimes.com/svc/community/v2/comments/user/id/2555518.xml,1,14351658,0,3.351637477,6.320214132,4.687500005,47.91666667,23.10469314,50.72351345,61.066692,-107.991707,24.63684842,48.19333187,29.30596967,8.067891189,15.1515152,0.168088823
55776929,approved,"Anonymity on the internet gives a license to address abuse and broadcast abuse. While those trapped under oppressive regimes need anonymity to protect their protests, the same tools are being used to spread hate without restraint. Lacking intelligent filters to block hateful commentary I would argue that this \""product\"" does very little to benefit humanity, but apparently one of the largest VC firms, Sequoia Capital, is so lacking it needs to invest in this \""technology\"" rather than addressing real problems facing the Planet. ",1425838054,223,Seattle,Stephan,api.nytimes.com/svc/community/v2/comments/user/id/55776929.xml,1,14351666,1,8.278785547,18.97227418,3.614457904,59.25925926,29.96389892,84.18128403,47.603832,-122.330062,25.69549863,39.96435515,25.80964289,4.460397555,3.0888031,1.352223646
57799652,approved,"The real problem is secondary. <br/><br/>It\'s not just the original offensiveness, but the response to this, the turning away from human interaction, defensive anonymity, and increased and more wide spread alienation which is the real problem. ",1425838552,141,left coast,jan,api.nytimes.com/svc/community/v2/comments/user/id/57799652.xml,1,14351684,1,6.605748733,17.19498306,0,43.98148148,13.35740072,77.04452153,38.2922,-122.462726,19.98984602,40.41709688,24.25418782,3.561476504,3.6247335,2.720690219
17954368,approved,"Another reason to stay off social media!  Ugh.  All those kids should be home reading.  And ye who have been written about:  ignore it.  Go retro:  drink a malted and calm down.<br/><a href=\""http://www.thecriticalmom.blogspot.com\"" title=\""http://www.thecriticalmom.blogspot.com\"" target=\""_blank\"">http://www.thecriticalmom.blogspot.com</a>",1425838046,2,NYC and Germany,Melpub,api.nytimes.com/svc/community/v2/comments/user/id/17954368.xml,1,14351692,0,2.183562458,3.818512555,0,32.63888889,11.9133574,10.79122732,50.926964,6.957781,23.89116872,31.30130089,17.99843996,1.284143636,0.3231018,4.170015878
67527799,approved,I would like to here more about the \'murky legal issues involved\'.  YakYak purposefully creates the anonymity for the posters.  so isn\'t legal responsibility for posts assumed by YakYak?  I\'m sure my mistake is trying to apply common sense to a legal issue. ,1425838046,3,nj,kennj,api.nytimes.com/svc/community/v2/comments/user/id/67527799.xml,1,14351699,0,7.335294245,19.77771654,19.56521732,42.12962963,16.24548736,17.10369063,40.075738,-74.404162,40.77393394,36.64672595,24.70231062,0.961636829,0,0.453994845
47635685,approved,"Yik Yak: sounds sort of like \""icky\"" or \""yucky\"" ... no wonder it\'s often poisonous. ",1425838046,2,Beverly NJ,Susan,api.nytimes.com/svc/community/v2/comments/user/id/47635685.xml,1,14351704,0,52.89547986,52.25213609,0,19.21296296,5.415162455,10.79122732,40.065389,-74.919056,39.75925234,31.98749513,20.15429662,3.106612059,5.5944056,0.841233265
12372434,approved,"You might notice that my actual name, a facsimile of my appearance, and my location are above this message. They always have been. On the other hand, the vast majority of posts here are anonymous. The New York Times tries to \""police\"" their posts. This is an expense to them and an irritation to us. One result is the complete inability to hold any kind of online \""conversation\"" here.<br/><br/>I think the secret is to abolish anonymity and then let the chips fall. I have always followed the personal policy of not posting (or emailing) anything I wasn\'t willing to stand behind in person. That doesn\'t stop me from taking strong stands on some issues and it shouldn\'t stop anyone.<br/><br/>There is a myth that \""privacy\"" (whatever that is) has to be protected at all costs. I think the debate should shift to, \""What, actually, is this \'privacy\' that we\'re trying to protect and why are we protecting it?\"" Hillary is now learning that there isn\'t any such thing. Her efforts to be in control of her own communication will result in the loss of control. It\'s a lesson we will all learn to varying degrees as we thrash about trying to recreate conditions of the past in a future we don\'t comprehend.",1425838263,19,Utah,Dan Mabbutt,api.nytimes.com/svc/community/v2/comments/user/id/12372434.xml,1,14351705,0,10.55704346,19.95126772,18.66666662,82.63888889,79.42238267,45.84035139,39.422519,-111.714358,27.95607453,33.28781876,20.62565959,3.630870077,0.7067138,10.42959687
46836930,approved,"As a former professor, my response to this nonsense would have been the following. \""It has come to my attention that a number of students have been abusing the privilege of sitting in this class by playing with an iPhone app called Yik Yak. As a result, all smart phones must be turned off and put away in a book bag, purse, whatever you have. Anyone found using a smart phone will be asked to leave. A second offense will result in an automatic F and dismissal form this class with no opportunity for any make up.\"" Boom. Problem solved.",1425838284,327,Santa Fe,Jason Shapiro,api.nytimes.com/svc/community/v2/comments/user/id/46836930.xml,1,14351711,0,45.2825051,42.66552911,6.000000006,57.87037037,36.10108303,90.14070615,-30.315474,-61.164508,15.59328662,43.60664705,25.89111754,6.216886187,3.8443056,9.990600126
48179013,approved,"Janaya Greene, a freshman at Ohio State wrote about racially offensive comments on Yik Yak on the Scenarios USA blog. When students of color may be feeling marginalized in a predominantly white environment, anonymous apps like Yik Yak make them feel more vulnerable, it increases a racial divide.  Janaya asks that \""Yik Yak (to) take responsibility and the necessary steps that will ensure the safety of its online community.\"" Read Janaya\'s story here: <a href=\""http://bit.ly/1F0h2TN\"" title=\""http://bit.ly/1F0h2TN\"" target=\""_blank\"">http://bit.ly/1F0h2TN</a><br/><br/><a href=\""http://bit.ly/1F0h2TN\"" title=\""http://bit.ly/1F0h2TN\"" target=\""_blank\"">http://bit.ly/1F0h2TN</a>",1425838543,2,"Brooklyn, NY",Scenarios USA,api.nytimes.com/svc/community/v2/comments/user/id/48179013.xml,1,14351712,0,79.15590741,80.00850318,0,54.62962963,29.60288809,10.79122732,40.650104,-73.949582,0,49.55537591,27.30174431,0.511508951,0,0
34296148,approved,"The real tragedy or rather horror revealed in this story is that this app and others like it, merely are a symptom and reflection of the overruling hatred that permeates our society. The degree of self-hate within so many individuals who have no self awareness of the fact that their hateful attacks directed at others are merely a reflection and projection of deep hatred within themselves. Getting rid of these apps solves nothing, the hate inside of humans will still be there, ready to pounce and attack at the first opportunity.",1425838543,2,St Paul MN,Jean Decker,api.nytimes.com/svc/community/v2/comments/user/id/34296148.xml,1,14351720,0,12.84910308,15.72180031,3.260869503,54.62962963,33.21299639,10.79122732,44.950404,-93.101503,9.78260851,49.55537591,31.14706041,0.511508951,0,0
64738986,approved,"It\'s time to make the names of people, businesses and media applications financially responsible for profiting from hate. Harming people\'s minds with hateful postings is like selling drugs without taking responsibility for the lives being ruined. Everyone hears of the words uttered by hate groups, terrorist and racist.  However,  it\'s ok if a young student creates an app to make millions from promoting hate - \""they is just funning\"". This article brings to the surface a form of Domestic Technology Terrorism (DTT).",1425838543,4,"Chesapeake Beach, Maryland",TheHowWhy,api.nytimes.com/svc/community/v2/comments/user/id/64738986.xml,1,14351721,0,14.25677062,21.22055037,0,63.65740741,30.32490975,21.58245462,38.68623,-76.534678,21.82462382,50.38363897,30.74903646,2.535110154,1.754386,1.082158622
60309380,approved,Another app to record every inane thought of a generation devoid of thought.. What a waste of battery power.,1425838543,11,NYC,Whome,api.nytimes.com/svc/community/v2/comments/user/id/60309380.xml,1,14351725,0,12.39530791,12.06399003,0,19.21296296,6.859205776,37.33151296,40.730599,-73.986581,18.33413582,26.6111925,15.36226498,4.254150174,2.3630505,6.704408015
69122106,approved,"After reading this article I downloaded the app and purused the local yaks. Mostly dullards with challenged wit, people looking for anonymous sex and people complaining about the weather. A sort of unrefined Twitter really, without XXX photos.<br/><br/>Next.",1425838543,5,Cincinnati,B,api.nytimes.com/svc/community/v2/comments/user/id/69122106.xml,1,14351726,0,47.89854051,52.06881448,7.317073207,35.18518519,14.07942238,25.05645386,39.101454,-84.51246,25.03810983,33.71059014,22.11056757,0.639386189,0,0.075940956
31638827,approved,"It\'s not just high school or college users that are too immature for this app. Check out the comments pages on most local newspapers (the NY Times is an exception)--it\'s like exploring a sewer. There are thousands, perhaps millions, of anonymous posts expressing the worst of human nature.",1425838543,49,"Portland, OR",Martha Shelley,api.nytimes.com/svc/community/v2/comments/user/id/31638827.xml,1,14351732,0,19.37715264,32.28530977,0,43.98148148,18.41155235,60.58961021,45.520247,-122.674195,26.95412793,41.68026723,26.59828121,11.99150702,5.8962264,6.10670032
